year,origin_location_code,asylum_location_code,population
2021,BDI,DNK,5
2021,BDI,EGY,351
2021,BDI,ESP,8
2021,BDI,ETH,387
2021,BDI,FIN,6
2021,BDI,FRA,2417
2021,BDI,GAB,18
2021,BDI,GBR,71
2021,BDI,GHA,87
2021,BDI,GIN,18
2021,BDI,GNB,15
2021,BDI,GRC,119
2021,BDI,HKG,36
2021,BDI,IND,15
2021,BDI,IRL,102
2021,BDI,ITA,15
2021,BDI,JPN,9
2021,BDI,KEN,57459
2021,BDI,KOR,62
2021,BDI,LUX,5
2021,BDI,MAR,24
2021,BDI,MDG,15
2021,BDI,MEX,15
2021,BDI,MLI,54
2021,BDI,MOZ,27783
2021,BDI,MWI,36744
2021,BDI,NAM,1335
2021,BDI,NLD,104
2021,BDI,NOR,30
2021,BDI,NZL,5
2021,BDI,PHL,39
2021,BDI,ROU,24
2021,BDI,RWA,146956
2021,BDI,SDN,54
2021,BDI,SEN,57
2021,BDI,SRB,43
2021,BDI,SSD,3180
2021,BDI,SVK,5
2021,BDI,SWE,269
2021,BDI,SWZ,777
2021,BDI,TCD,18
2021,BDI,TGO,15
2021,BDI,TUN,21
2021,BDI,TZA,499329
2021,BDI,UGA,144000
2021,BDI,USA,1606
2021,BDI,ZAF,28089
2021,BDI,ZMB,27261
2021,BDI,ZWE,2811
2021,BEL,BDI,15
2021,BEL,BRA,7
2021,BEL,CAN,48
2021,BEL,DEU,21
2021,BEL,RUS,15
2021,BEL,USA,67
2021,BEN,AUT,35
2021,BEN,BEL,158
2021,BEN,BFA,24
2021,BEN,BRA,293
2021,BEN,CAN,283
2021,BEN,CHE,44
2021,BEN,CIV,21
2021,BEN,DEU,696
2021,BEN,DZA,174
2021,BEN,ESP,20
2021,BEN,FRA,439
2021,BEN,GBR,38
2021,BEN,GHA,48
2021,BEN,GRC,10
2021,BEN,IRL,15
2021,BEN,ISR,5
2021,BEN,ITA,246
2021,BEN,MAR,15
2021,BEN,MEX,57
2021,BEN,MRT,30
2021,BEN,NGA,15
2021,BEN,PRT,5
2021,BEN,SEN,15
2021,BEN,SWE,10
2021,BEN,TGO,153
2021,BEN,TUN,21
2021,BEN,USA,356
2021,BEN,ZAF,123
2021,BFA,AUT,19
2021,BFA,BEL,336
2021,BFA,BEN,582
2021,BFA,BRA,320
2021,BFA,CAN,547
2021,BFA,CHE,56
2021,BFA,CIV,6381
2021,BFA,CMR,78
2021,BFA,CRI,5
2021,BFA,CYP,10
2021,BFA,DEU,792
2021,BFA,DZA,57
2021,BFA,ECU,15
2021,BFA,ESP,250
2021,BFA,FIN,5
2021,BFA,FRA,814
2021,BFA,GBR,24
2021,BFA,GRC,110
2021,BFA,ISR,6
2021,BFA,ITA,1226
2021,BFA,KOR,5
2021,BFA,LBR,15
2021,BFA,LBY,15
2021,BFA,LUX,5
2021,BFA,MAR,114
2021,BFA,MEX,288
2021,BFA,MLI,44193
2021,BFA,MLT,19
2021,BFA,MRT,264
2021,BFA,NER,39237
2021,BFA,NLD,22
2021,BFA,SAU,11
2021,BFA,SEN,18
2021,BFA,SWE,5
2021,BFA,SYR,15
2021,BFA,TUN,222
2021,BFA,USA,5001
2021,BFA,ZAF,120
2021,BGD,AFG,15
2021,BGD,ARG,221
2021,BGD,AUS,1737
2021,BGD,AUT,860
2021,BGD,BEL,51
2021,BGD,BGD,174850
2021,BGD,BGR,56
2021,BGD,BIH,145
2021,BGD,BRA,5738
2021,BGD,CAN,6110
2021,BGD,CHE,112
2021,BGD,CHL,21
2021,BGD,CRI,16
2021,BGD,CYP,1817
2021,BGD,DEU,3531
2021,BGD,DNK,19
2021,BGD,ECU,15
2021,BGD,EGY,15
2021,BGD,ESP,306
2021,BGD,FIN,35
2021,BGD,FJI,15
2021,BGD,FRA,13917
2021,BGD,GBR,4895
2021,BGD,GRC,7456
2021,BGD,HKG,39
2021,BGD,HRV,33
2021,BGD,HUN,11
2021,BGD,IND,24
2021,BGD,IRL,879
2021,BGD,ISL,5
2021,BGD,ITA,15878
2021,BGD,JOR,30
2021,BGD,JPN,18
2021,BGD,KOR,1133
2021,BGD,LBN,324
2021,BGD,MAR,216
2021,BGD,MEX,141
2021,BGD,MLI,96
2021,BGD,MLT,202
2021,BGD,MYS,162
2021,BGD,NLD,55
2021,BGD,NOR,5
2021,BGD,NPL,15
2021,BGD,NRU,108
2021,BGD,NZL,25
2021,BGD,PAN,15
2021,BGD,PER,26
2021,BGD,PNG,60
2021,BGD,POL,6
2021,BGD,PRT,30
2021,BGD,PRY,15
2021,BGD,ROU,177
2021,BGD,RUS,5
2021,BGD,SOM,18
2021,BGD,SRB,355
2021,BGD,SVN,46
2021,BGD,SWE,554
2021,BGD,TTO,99
2021,BGD,TUN,18
2021,BGD,UKR,290
2021,BGD,URY,447
2021,BGD,USA,12606
2021,BGD,VUT,15
2021,BGD,ZAF,74283
2021,BGR,BEL,17
2021,BGR,BRA,5
2021,BGR,CAN,208
2021,BGR,CHE,15
2021,BGR,DEU,225
2021,BGR,FRA,70
2021,BGR,JOR,15
2021,BGR,NOR,5
2021,BGR,SRB,5
2021,BGR,SVK,8
2021,BGR,SWE,5
2021,BGR,USA,476
2021,BHR,AUS,54
2021,BHR,CAN,100
2021,BHR,DEU,237
2021,BHR,DNK,10
2021,BHR,FRA,21
2021,BHR,GBR,122
2021,BHR,IRL,33
2021,BHR,IRQ,75
2021,BHR,LBN,57
2021,BHR,NLD,12
2021,BHR,NZL,10
2021,BHR,SWE,16
2021,BHR,SYR,15
2021,BHR,USA,99
2021,BHR,ZAF,15
2021,BHS,CAN,2237
2021,BHS,USA,421
2021,BHS,ZAF,42
2021,BIH,ARG,18
2021,BIH,AUS,5
2021,BIH,AUT,72
2021,BIH,BEL,174
2021,BIH,BIH,142
2021,BIH,BRA,5
2021,BIH,CAN,15
2021,BIH,CHE,2145
2021,BIH,CYP,15
2021,BIH,DEU,6948
2021,BIH,DNK,5
2021,BIH,ESP,5
2021,BIH,FRA,7113
2021,BIH,GBR,17
2021,BIH,GRC,10
2021,BIH,IRL,15
2021,BIH,ITA,212
2021,BIH,JOR,27
2021,BIH,LUX,5
2021,BIH,MNE,132
2021,BIH,NLD,6
2021,BIH,PAN,5
2021,BIH,POL,7
2021,BIH,PRT,6
2021,BIH,SRB,7996
2021,BIH,SVK,36
2021,BIH,SVN,6
2021,BIH,SWE,170
2021,BIH,USA,303
2021,BLR,AUS,6
2021,BLR,AUT,71
2021,BLR,BEL,256
2021,BLR,CAN,108
2021,BLR,CHE,173
2021,BLR,CRI,5
2021,BLR,CYP,6
2021,BLR,CZE,376
2021,BLR,DEU,1521
2021,BLR,DNK,29
2021,BLR,ESP,219
2021,BLR,EST,5
2021,BLR,FIN,26
2021,BLR,FRA,856
2021,BLR,GBR,173
2021,BLR,GEO,36
2021,BLR,GRC,15
2021,BLR,HRV,15
2021,BLR,IRL,78
2021,BLR,ISL,5
2021,BLR,ISR,623
2021,BLR,ITA,128
2021,BLR,LIE,5
2021,BLR,LTU,165
2021,BLR,LUX,10
2021,BLR,LVA,94
2021,BLR,MEX,15
2021,BLR,MLT,9
2021,BLR,MNE,15
2021,BLR,NLD,150
2021,BLR,NOR,5
2021,BLR,PAN,7
2021,BLR,POL,3926
2021,BLR,PRT,27
2021,BLR,SWE,263
2021,BLR,UKR,196
2021,BLR,USA,5079
2021,BLZ,CAN,37
2021,BLZ,GBR,5
2021,BLZ,GTM,15
2021,BLZ,MEX,243
2021,BLZ,USA,334
2021,BOL,ARG,375
2021,BOL,BRA,616
2021,BOL,CAN,135
2021,BOL,CHL,63
2021,BOL,COL,15
2021,BOL,CRI,13
2021,BOL,DEU,36
2021,BOL,ESP,229
2021,BOL,FRA,72
2021,BOL,GBR,38
2021,BOL,IRL,192
2021,BOL,ISR,5
2021,BOL,ITA,5
2021,BOL,KOR,5
2021,BOL,MEX,111
2021,BOL,PER,50
2021,BOL,PRY,64
2021,BOL,SWE,61
2021,BOL,URY,33
2021,BOL,USA,926
2021,BRA,ARG,54
2021,BRA,AUS,202
2021,BRA,BEL,105
2021,BRA,BRA,53192
2021,BRA,CAN,1427
2021,BRA,CHE,32
2021,BRA,CRI,165
2021,BRA,DEU,246
2021,BRA,ECU,15
2021,BRA,ESP,1217
2021,BRA,FIN,10
2021,BRA,FRA,83
2021,BRA,GBR,312
2021,BRA,GRC,12
2021,BRA,IRL,510
2021,BRA,ISR,5
2021,BRA,ITA,682
2021,BRA,KOR,13
2021,BRA,MEX,13203
2021,BRA,NLD,18
2021,BRA,NZL,5
2021,BRA,PER,17
2021,BRA,PRT,24
2021,BRA,PRY,33
2021,BRA,SWE,44
2021,BRA,URY,69
2021,BRA,USA,20461
2021,BRB,CAN,588
2021,BRB,GBR,32
2021,BRN,AUS,5
2021,BTN,AUS,22
2021,BTN,BRA,66
2021,BTN,DEU,63
2021,BTN,FRA,173
2021,BTN,GBR,23
2021,BTN,IRL,30
2021,BTN,LUX,5
2021,BTN,NLD,42
2021,BTN,NPL,19095
2021,BTN,USA,462
2021,BWA,CAN,86
2021,BWA,DEU,21
2021,BWA,GBR,138
2021,BWA,IRL,297
2021,BWA,ISR,5
2021,BWA,USA,10
2021,CAF,AGO,84
2021,CAF,BEL,112
2021,CAF,BEN,3834
2021,CAF,BFA,927
2021,CAF,BRA,13
2021,CAF,CAN,159
2021,CAF,CHE,43
2021,CAF,CIV,1725
2021,CAF,CMR,1021647
2021,CAF,COD,638079
2021,CAF,COG,90438
2021,CAF,CYP,5
2021,CAF,DEU,198
2021,CAF,DZA,411
2021,CAF,EGY,225
2021,CAF,ESP,176
2021,CAF,FIN,6
2021,CAF,FRA,5431
2021,CAF,GAB,87
2021,CAF,GBR,26
2021,CAF,GHA,726
2021,CAF,GIN,105
2021,CAF,GMB,48
2021,CAF,GRC,30
2021,CAF,HKG,15
2021,CAF,ISR,15
2021,CAF,ITA,44
2021,CAF,JOR,21
2021,CAF,KEN,33
2021,CAF,LBR,15
2021,CAF,MAR,2964
2021,CAF,MEX,15
2021,CAF,MLI,4221
2021,CAF,MLT,5
2021,CAF,MOZ,36
2021,CAF,MRT,2241
2021,CAF,MYS,15
2021,CAF,NAM,39
2021,CAF,NER,618
2021,CAF,NGA,3363
2021,CAF,NLD,7
2021,CAF,NOR,15
2021,CAF,POL,5
2021,CAF,PRT,8
2021,CAF,ROU,15
2021,CAF,SDN,82857
2021,CAF,SEN,2145
2021,CAF,SSD,7371
2021,CAF,SWE,71
2021,CAF,TCD,367265
2021,CAF,TGO,1557
2021,CAF,TUN,129
2021,CAF,UGA,129
2021,CAF,USA,318
2021,CAF,ZAF,42
2021,CAF,ZMB,15
2021,CAF,ZWE,15
2021,CAN,AUT,5
2021,CAN,BRA,5
2021,CAN,DEU,72
2021,CAN,ESP,5
2021,CAN,FRA,5
2021,CAN,GBR,26
2021,CAN,MEX,57
2021,CAN,USA,97
2021,CHE,BRA,5
2021,CHE,USA,16
2021,CHL,ARG,123
2021,CHL,AUS,62
2021,CHL,BEL,64
2021,CHL,BRA,159
2021,CHL,CAN,1401
2021,CHL,CHE,9
2021,CHL,CRI,55
2021,CHL,DEU,483
2021,CHL,ECU,15
2021,CHL,ESP,348
2021,CHL,FRA,153
2021,CHL,GBR,10
2021,CHL,ITA,39
2021,CHL,LTU,10
2021,CHL,MEX,22461
2021,CHL,NLD,10
2021,CHL,NZL,10
2021,CHL,PER,12
2021,CHL,SWE,43
2021,CHL,URY,15
2021,CHL,USA,897
2021,CHL,VEN,30
2021,CHN,ALB,42
2021,CHN,ARG,199
2021,CHN,AUS,17353
2021,CHN,AUT,816
2021,CHN,BEL,1366
2021,CHN,BIH,5
2021,CHN,BRA,5347
2021,CHN,CAN,13166
2021,CHN,CHE,5661
2021,CHN,CRI,309
2021,CHN,CYP,14
2021,CHN,CZE,154
2021,CHN,DEU,7194
2021,CHN,DNK,33
2021,CHN,ECU,36
2021,CHN,EGY,240
2021,CHN,ESP,932
2021,CHN,FIN,212
2021,CHN,FRA,10263
2021,CHN,GBR,3454
2021,CHN,GRC,558
2021,CHN,HRV,15
2021,CHN,HUN,5
2021,CHN,IDN,48
2021,CHN,IND,73417
2021,CHN,IRL,393
2021,CHN,ISL,5
2021,CHN,ISR,563
2021,CHN,ITA,397
2021,CHN,JPN,77
2021,CHN,KAZ,39
2021,CHN,KOR,1171
2021,CHN,LIE,35
2021,CHN,LUX,7
2021,CHN,LVA,5
2021,CHN,MEX,63
2021,CHN,MLT,17
2021,CHN,MRT,15
2021,CHN,MYS,138
2021,CHN,NLD,980
2021,CHN,NOR,489
2021,CHN,NZL,342
2021,CHN,PAK,48
2021,CHN,PER,13
2021,CHN,PHL,30
2021,CHN,POL,17
2021,CHN,PRT,6
2021,CHN,ROU,15
2021,CHN,RUS,39
2021,CHN,SAU,93
2021,CHN,SVK,5
2021,CHN,SWE,308
2021,CHN,THA,582
2021,CHN,TTO,127
2021,CHN,UKR,10
2021,CHN,USA,157659
2021,CHN,ZAF,207
2021,CIV,AGO,6357
2021,CIV,ARG,65
2021,CIV,ARM,18
2021,CIV,AUT,76
2021,CIV,BEL,658
2021,CIV,BEN,561
2021,CIV,BFA,15
2021,CIV,BGR,5
2021,CIV,BOL,5
2021,CIV,BRA,243
2021,CIV,CAF,21
2021,CIV,CAN,863
2021,CIV,CHE,469
2021,CIV,CHN,69
2021,CIV,CIV,309
2021,CIV,CMR,297
2021,CIV,COD,60
2021,CIV,COG,30
2021,CIV,CRI,6
2021,CIV,CYP,99
2021,CIV,DEU,5628
2021,CIV,DNK,14
2021,CIV,DZA,909
2021,CIV,ECU,15
2021,CIV,EGY,318
2021,CIV,ESP,1188
2021,CIV,ETH,15
2021,CIV,FIN,17
2021,CIV,FRA,14861
2021,CIV,GBR,306
2021,CIV,GHA,20868
2021,CIV,GIN,11424
2021,CIV,GMB,468
2021,CIV,GNB,36
2021,CIV,GRC,181
2021,CIV,HUN,15
2021,CIV,IDN,15
2021,CIV,IND,543
2021,CIV,IRL,72
2021,CIV,ISL,5
2021,CIV,ISR,19
2021,CIV,ITA,6634
2021,CIV,KEN,15
2021,CIV,KOR,60
2021,CIV,LBN,30
2021,CIV,LBR,53391
2021,CIV,LBY,27
2021,CIV,LUX,20
2021,CIV,MAR,4314
2021,CIV,MEX,129
2021,CIV,MLI,1401
2021,CIV,MLT,121
2021,CIV,MRT,1494
2021,CIV,MWI,15
2021,CIV,MYS,15
2021,CIV,NER,117
2021,CIV,NGA,432
2021,CIV,NLD,162
2021,CIV,NOR,13
2021,CIV,PAN,5
2021,CIV,PHL,171
2021,CIV,PRT,58
2021,CIV,SEN,561
2021,CIV,SLE,30
2021,CIV,SWE,46
2021,CIV,TCD,15
2021,CIV,TGO,4920
2021,CIV,THA,54
2021,CIV,TUN,10644
2021,CIV,UKR,32
2021,CIV,USA,2356
2021,CIV,ZAF,582
2021,CIV,ZWE,111
2021,CMR,ARG,114
2021,CMR,AUS,87
2021,CMR,AUT,284
2021,CMR,BEL,2183
2021,CMR,BEN,462
2021,CMR,BFA,21
2021,CMR,BGR,10
2021,CMR,BHS,15
2021,CMR,BIH,17
2021,CMR,BLR,15
2021,CMR,BRA,694
2021,CMR,CAF,204
2021,CMR,CAN,3117
2021,CMR,CHE,560
2021,CMR,CHN,1140
2021,CMR,CIV,48
2021,CMR,COD,57
2021,CMR,COG,96
2021,CMR,CRI,22
2021,CMR,CYP,2957
2021,CMR,CZE,5
2021,CMR,DEU,7707
2021,CMR,DNK,18
2021,CMR,DZA,1608
2021,CMR,ECU,78
2021,CMR,EGY,165
2021,CMR,ESP,832
2021,CMR,ETH,15
2021,CMR,FIN,197
2021,CMR,FRA,3840
2021,CMR,GAB,30
2021,CMR,GBR,1154
2021,CMR,GEO,15
2021,CMR,GHA,1620
2021,CMR,GIN,15
2021,CMR,GRC,1987
2021,CMR,GUY,5
2021,CMR,HKG,15
2021,CMR,HRV,15
2021,CMR,HUN,43
2021,CMR,IDN,51
2021,CMR,IND,672
2021,CMR,IRL,405
2021,CMR,ISL,5
2021,CMR,ISR,43
2021,CMR,ITA,2455
2021,CMR,JPN,19
2021,CMR,KEN,162
2021,CMR,KOR,187
2021,CMR,LBN,102
2021,CMR,LBR,15
2021,CMR,LSO,15
2021,CMR,LTU,6
2021,CMR,LUX,52
2021,CMR,MAR,3747
2021,CMR,MEX,1380
2021,CMR,MLI,36
2021,CMR,MLT,65
2021,CMR,MOZ,15
2021,CMR,MRT,450
2021,CMR,MYS,96
2021,CMR,NAM,126
2021,CMR,NER,660
2021,CMR,NGA,220092
2021,CMR,NLD,107
2021,CMR,NOR,30
2021,CMR,NZL,5
2021,CMR,PAN,14
2021,CMR,PER,20
2021,CMR,PHL,330
2021,CMR,POL,18
2021,CMR,PRT,54
2021,CMR,PRY,5
2021,CMR,ROU,100
2021,CMR,RUS,10
2021,CMR,RWA,21
2021,CMR,SDN,21
2021,CMR,SEN,81
2021,CMR,SOM,15
2021,CMR,SRB,6
2021,CMR,SSD,15
2021,CMR,SVK,9
2021,CMR,SVN,22
2021,CMR,SWE,501
2021,CMR,SWZ,18
2021,CMR,TCD,36132
2021,CMR,TGO,72
2021,CMR,THA,204
2021,CMR,TTO,9
2021,CMR,TUN,1428
2021,CMR,UGA,39
2021,CMR,UKR,74
2021,CMR,URY,51
2021,CMR,USA,10566
2021,CMR,YEM,15
2021,CMR,ZAF,6021
2021,CMR,ZMB,135
2021,CMR,ZWE,24
2021,COD,AGO,43175
2021,COD,ARG,118
2021,COD,AUS,98
2021,COD,AUT,447
2021,COD,BDI,254871
2021,COD,BEL,3133
2021,COD,BEN,237
2021,COD,BFA,90
2021,COD,BLR,15
2021,COD,BRA,4329
2021,COD,BWA,840
2021,COD,CAF,17397
2021,COD,CAN,7575
2021,COD,CHE,3111
2021,COD,CHL,15
2021,COD,CHN,81
2021,COD,CIV,420
2021,COD,CMR,1803
2021,COD,COG,71235
2021,COD,COM,81
2021,COD,CRI,77
2021,COD,CYP,2349
2021,COD,CZE,17
2021,COD,DEU,6382
2021,COD,DJI,54
2021,COD,DNK,90
2021,COD,DZA,570
2021,COD,ECU,39
2021,COD,EGY,225
2021,COD,ESP,159
2021,COD,ETH,3189
2021,COD,FIN,127
2021,COD,FRA,34073
2021,COD,GAB,294
2021,COD,GBR,1154
2021,COD,GEO,30
2021,COD,GHA,234
2021,COD,GIN,174
2021,COD,GMB,204
2021,COD,GRC,7104
2021,COD,HKG,15
2021,COD,HRV,21
2021,COD,HUN,25
2021,COD,IDN,30
2021,COD,IND,543
2021,COD,IRL,1770
2021,COD,ISL,5
2021,COD,ISR,424
2021,COD,ITA,747
2021,COD,JPN,23
2021,COD,KEN,144852
2021,COD,KOR,86
2021,COD,LBN,33
2021,COD,LBR,99
2021,COD,LBY,15
2021,COD,LSO,1050
2021,COD,LUX,53
2021,COD,MAR,1152
2021,COD,MDG,33
2021,COD,MEX,1590
2021,COD,MLI,1014
2021,COD,MLT,13
2021,COD,MOZ,32106
2021,COD,MRT,180
2021,COD,MWI,97344
2021,COD,MYS,30
2021,COD,NAM,17013
2021,COD,NER,240
2021,COD,NGA,2292
2021,COD,NLD,102
2021,COD,NOR,376
2021,COD,NZL,5
2021,COD,PAN,5
2021,COD,PER,8
2021,COD,PHL,78
2021,COD,POL,36
2021,COD,PRT,94
2021,COD,ROU,61
2021,COD,RUS,14
2021,COD,RWA,231348
2021,COD,SDN,2532
2021,COD,SEN,627
2021,COD,SRB,7
2021,COD,SSD,53931
2021,COD,SVK,16
2021,COD,SVN,6
2021,COD,SWE,954
2021,COD,SWZ,1908
2021,COD,TCD,843
2021,COD,TGO,606
2021,COD,THA,60
2021,COD,TUN,318
2021,COD,TZA,239451
2021,COD,UGA,1369611
2021,COD,UKR,124
2021,COD,USA,4003
2021,COD,ZAF,170205
2021,COD,ZMB,194325
2021,COD,ZWE,35268
2021,COG,AGO,123
2021,COG,ARM,15
2021,COG,AUS,61
2021,COG,AUT,102
2021,COG,BEL,95
2021,COG,BEN,33
2021,COG,BFA,78
2021,COG,BGR,9
2021,COG,BIH,5
2021,COG,BRA,130
2021,COG,CAF,72
2021,COG,CAN,850
2021,COG,CHE,106
2021,COG,CHL,39
2021,COG,CIV,282
2021,COG,CMR,147
2021,COG,COD,2016
2021,COG,COG,204
2021,COG,CRI,57
2021,COG,CYP,170
2021,COG,DEU,1026
2021,COG,DZA,15
2021,COG,ECU,15
2021,COG,EGY,117
2021,COG,ESP,94
2021,COG,FIN,5
2021,COG,FRA,6455
2021,COG,GAB,180
2021,COG,GBR,149
2021,COG,GHA,36
2021,COG,GIN,24
2021,COG,GMB,33
2021,COG,GRC,268
2021,COG,HRV,15
2021,COG,HUN,15
2021,COG,IND,132
2021,COG,IRL,60
2021,COG,ISR,25
2021,COG,ITA,358
2021,COG,KEN,516
2021,COG,KOR,8
2021,COG,LBN,15
2021,COG,MAR,246
2021,COG,MDG,15
2021,COG,MEX,399
2021,COG,MKD,15
2021,COG,MLI,117
2021,COG,MOZ,159
2021,COG,MRT,63
2021,COG,NAM,66
2021,COG,NER,15
2021,COG,NGA,30
2021,COG,NLD,267
2021,COG,NOR,5
2021,COG,PER,9
2021,COG,PHL,60
2021,COG,POL,26
2021,COG,PRT,21
2021,COG,ROU,15
2021,COG,RUS,5
2021,COG,SDN,69
2021,COG,SEN,306
2021,COG,SRB,7
2021,COG,SWE,64
2021,COG,SWZ,36
2021,COG,TCD,48
2021,COG,TGO,249
2021,COG,TUN,24
2021,COG,UGA,93
2021,COG,UKR,76
2021,COG,URY,15
2021,COG,USA,3620
2021,COG,VEN,15
2021,COG,YEM,30
2021,COG,ZAF,36489
2021,COG,ZMB,120
2021,COG,ZWE,60
2021,COL,ARG,2381
2021,COL,AUS,399
2021,COL,AUT,31
2021,COL,BEL,615
2021,COL,BOL,221
2021,COL,BRA,3327
2021,COL,CAN,22355
2021,COL,CHE,658
2021,COL,CHL,13569
2021,COL,COL,1312580
2021,COL,CRI,3852
2021,COL,CZE,5
2021,COL,DEU,2877
2021,COL,DNK,29
2021,COL,DOM,5
2021,COL,ECU,171630
2021,COL,ESP,22478
2021,COL,FIN,22
2021,COL,FRA,1670
2021,COL,GBR,73
2021,COL,GRC,10
2021,COL,GTM,78
2021,COL,IRL,15
2021,COL,ISL,11
2021,COL,ISR,189
2021,COL,ITA,1698
2021,COL,KOR,5
2021,COL,LUX,20
2021,COL,MEX,11223
2021,COL,MLT,26
2021,COL,NIC,6
2021,COL,NLD,442
2021,COL,NOR,88
2021,COL,NZL,41
2021,COL,PAN,2745
2021,COL,PER,2378
2021,COL,PRT,45
2021,COL,PRY,659
2021,COL,SLV,75
2021,COL,SUR,18
2021,COL,SWE,292
2021,COL,TTO,75
2021,COL,URY,741
2021,COL,USA,40725
2021,COL,VEN,119052
2021,COM,CAN,20
2021,COM,CYP,11
2021,COM,DEU,39
2021,COM,ESP,5
2021,COM,FRA,2842
2021,COM,GBR,5
2021,COM,GRC,73
2021,COM,ITA,10
2021,COM,JOR,15
2021,COM,MDG,15
2021,COM,MLT,5
2021,COM,MOZ,1533
2021,COM,PRT,5
2021,COM,ROU,15
2021,COM,SWE,5
2021,COM,TUN,21
2021,COM,USA,10
2021,COM,ZAF,42
2021,CPV,ARG,15
2021,CPV,BRA,211
2021,CPV,CAN,15
2021,CPV,DEU,15
2021,CPV,FRA,5
2021,CPV,GBR,5
2021,CPV,ITA,5
2021,CPV,USA,42
2021,CRI,ARG,15
2021,CRI,BRA,18
2021,CRI,CAN,185
2021,CRI,CHL,15
2021,CRI,CRI,3726
2021,CRI,ESP,75
2021,CRI,GBR,7
2021,CRI,MEX,456
2021,CRI,PER,5
2021,CRI,USA,892
2021,CUB,ARG,2686
2021,CUB,ARM,41
2021,CUB,AUT,20
2021,CUB,BEL,20
2021,CUB,BGR,10
2021,CUB,BHS,15
2021,CUB,BIH,12
2021,CUB,BLR,21
2021,CUB,BLZ,5
2021,CUB,BOL,48
2021,CUB,BRA,16061
2021,CUB,CAN,1513
2021,CUB,CHE,98
2021,CUB,CHL,4827
2021,CUB,COL,558
2021,CUB,CRI,3258
2021,CUB,CUB,21
2021,CUB,CYM,87
2021,CUB,CZE,83
2021,CUB,DEU,390
2021,CUB,DOM,51
2021,CUB,ECU,840
2021,CUB,ESP,3201
2021,CUB,ETH,15
2021,CUB,FIN,17
2021,CUB,FRA,484
2021,CUB,GBR,28
2021,CUB,GRC,165
2021,CUB,GTM,90
2021,CUB,GUY,118
2021,CUB,HND,130
2021,CUB,HRV,94
2021,CUB,HUN,76
2021,CUB,IRL,15
2021,CUB,ITA,274
2021,CUB,LTU,5
2021,CUB,LVA,5
2021,CUB,MDA,24
2021,CUB,MEX,54165
2021,CUB,MKD,15
2021,CUB,MNE,162
2021,CUB,NIC,19
2021,CUB,NLD,104
2021,CUB,PAN,1674
2021,CUB,PER,3258
2021,CUB,POL,60
2021,CUB,PRT,15
2021,CUB,PRY,2780
2021,CUB,ROU,15
2021,CUB,RUS,12
2021,CUB,SRB,7
2021,CUB,SUR,5382
2021,CUB,SVK,32
2021,CUB,SVN,48
2021,CUB,SWE,57
2021,CUB,TTO,2513
2021,CUB,URY,31023
2021,CUB,USA,20729
2021,CUW,CUW,10452
2021,CUW,USA,35
2021,CYM,USA,5
2021,CYP,BRA,5
2021,CYP,CAN,20
2021,CYP,GBR,5
2021,CZE,ARG,5
2021,CZE,AUS,5
2021,CZE,BEL,5
2021,CZE,BRA,6
2021,CZE,CAN,562
2021,CZE,CHE,5
2021,CZE,DEU,1227
2021,CZE,NZL,12
2021,CZE,USA,82
2021,DEU,AUS,15
2021,DEU,AUT,5
2021,DEU,BRA,9
2021,DEU,CAN,57
2021,DEU,CHE,5
2021,DEU,CRI,19
2021,DEU,MEX,30
2021,DEU,PER,5
2021,DEU,RUS,15
2021,DEU,USA,205
2021,DJI,AUS,5
2021,DJI,BEL,503
2021,DJI,BRA,11
2021,DJI,CAN,1496
2021,DJI,CHE,17
2021,DJI,CYP,9
2021,DJI,DEU,156
2021,DJI,DJI,1301
2021,DJI,EGY,105
2021,DJI,ESP,5
2021,DJI,ETH,183
2021,DJI,FRA,659
2021,DJI,GBR,11
2021,DJI,GRC,28
2021,DJI,KWT,15
2021,DJI,POL,10
2021,DJI,SOM,21
2021,DJI,SWE,64
2021,DJI,USA,1008
2021,DJI,YEM,33
2021,DMA,BRA,18
2021,DMA,CAN,23
2021,DMA,DEU,15
2021,DMA,FRA,5
2021,DMA,GBR,47
2021,DMA,MEX,30
2021,DMA,PER,5
2021,DMA,USA,75
2021,DNK,BRA,12
2021,DNK,CAN,32
2021,DNK,USA,5
2021,DOM,ARG,1451
2021,DOM,BRA,1299
2021,DOM,CAN,706
2021,DOM,CHL,384
2021,DOM,CRI,105
2021,DOM,DEU,39
2021,DOM,ECU,15
2021,DOM,ESP,241
2021,DOM,FIN,5
2021,DOM,FRA,172
2021,DOM,GBR,5
2021,DOM,GRC,20
2021,DOM,ITA,36
2021,DOM,MEX,687
2021,DOM,PAN,5
2021,DOM,PER,75
2021,DOM,PRY,30
2021,DOM,SUR,27
2021,DOM,TTO,139
2021,DOM,URY,951
2021,DOM,USA,1606
2021,DZA,ARE,15
2021,DZA,ARG,150
2021,DZA,AUS,32
2021,DZA,AUT,374
2021,DZA,BEL,510
2021,DZA,BGR,54
2021,DZA,BIH,18
2021,DZA,BRA,44
2021,DZA,CAN,3650
2021,DZA,CHE,1006
2021,DZA,CYP,8
2021,DZA,CZE,8
2021,DZA,DEU,5559
2021,DZA,DNK,20
2021,DZA,ESP,1275
2021,DZA,FIN,19
2021,DZA,FRA,3693
2021,DZA,GBR,841
2021,DZA,GEO,15
2021,DZA,GRC,396
2021,DZA,HUN,14
2021,DZA,IRL,1107
